path	sha256	size_bytes	text	line_count	nfc	lf_only
evidence/github_status_post_pr95/actions_permissions_final.json	18fe17ad18792f0d12f29f6410d07487848783f29c6d87c28c214441566c4381	200	true	6	true	true
evidence/github_status_post_pr95/actions_runs.json	5ab68651dfe74890f850bd7c5bca0c486522f5f81e5779a5bf092b2d11ac3aa6	43531	true	1205	true	true
evidence/github_status_post_pr95/branch_protection.json	8aa04ce66dbf9a1c5b0629a833e30f9617e903b04a27f3b12dee21f3cb9689b7	2239	true	1	true	true
evidence/github_status_post_pr95/branch_protection_before_hardening.json	2a213cc29a48e911a1781f02a29111c18790167a677e8e4753735a8d1bca0c92	2156	true	78	true	true
evidence/github_status_post_pr95/branch_protection_final.json	2dc75e3e04770295684683f4f49c088fd9230adb5490dd5ae6acd71b28648815	2991	true	113	true	true
evidence/github_status_post_pr95/code_scanning_alerts.json	9c58cc55fe238b29bc2d14713ed76284bf16e4eeb1336f174ff82ce969c7fd16	166	true	1	true	true
evidence/github_status_post_pr95/code_scanning_alerts.stderr.txt	67522825656fb8092ae4db6a436b2aad857054a3f7b587f46c1725d77df82871	54	true	1	true	true
evidence/github_status_post_pr95/dependabot_alerts.json	db7eddf511b9436a0bc2fe86adb854a7bca91fd477b1e749cee016aeff5f4092	160	true	1	true	true
evidence/github_status_post_pr95/dependabot_alerts.stderr.txt	67522825656fb8092ae4db6a436b2aad857054a3f7b587f46c1725d77df82871	54	true	1	true	true
evidence/github_status_post_pr95/repository.json	e2e049055633094be32ead64d8056df7f3ce5d39c2ebe0b039c2344c13590870	6861	true	1	true	true
evidence/github_status_post_pr95/repository_security_final.json	6400f8335c6009971cf8671db2145de5bbdca6e27d6cfc0eafcf9a29b86230ab	448	true	21	true	true
evidence/github_status_post_pr95/run_32448725428_final.json	0c67820afa6394ee616a22957cfa9ebf923a3d780bda9516fe2a76f5ed06ac81	390	true	13	true	true
evidence/github_status_post_pr95/run_32448725428_jobs_final.json	919f73c3fda9f44e62e4879fd9dc25888ae5e7dcebd9c4dbc68d973e5fd3ef84	2013	true	59	true	true
evidence/github_status_post_pr95/run_32448725435_final.json	ca86b3c5067503183be4aae3579587598a62160a611c7e9f2b3c33d29c6c52f0	393	true	13	true	true
evidence/github_status_post_pr95/run_32448725435_jobs_final.json	ae18d84ec2e78bd0f122f1ee66236d4ccfd827bf4ae78c7b2de7bc703117a131	1071	true	32	true	true
evidence/github_status_post_pr95/run_32448725497_final.json	4164d8ba7b287c4a5607cdac9fe49901057d42d70d3a4f4648aee134980d4043	384	true	13	true	true
evidence/github_status_post_pr95/run_32448725497_jobs_final.json	fc75d0c47df940b38fb0510674487e8a035b30ab9a958cff1c4cfcf99b9587d2	4686	true	131	true	true
evidence/github_status_post_pr95/sbom_artifact_hashes.json	776431962802ca522a2487d8e4c6e51d414df78b4afef1ce2376be633be6e482	427	true	12	true	true
evidence/github_status_post_pr95/sbom_attestation_verification_summary.json	655471e490bc569cf09ef01f278cd9d4f01dc4d350ed8b406d1becec01059de7	1671	true	60	true	true
evidence/github_status_post_pr95/secret_scanning_alerts.json	18b8565a477fb90fb580c392f232dfcc872bb6fbc1cafbf6b1ed71b34c315876	170	true	1	true	true
evidence/github_status_post_pr95/secret_scanning_alerts.stderr.txt	67522825656fb8092ae4db6a436b2aad857054a3f7b587f46c1725d77df82871	54	true	1	true	true
evidence/github_status_post_pr95/security_advisories.json	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	2	true	1	true	true
evidence/github_status_post_pr95/security_endpoint_statuses.json	1d27a4123004271573ea5027dcfcc7a623272392c7129977d42fa51a906b5457	841	true	26	true	true
evidence/github_status_post_pr95/selected_actions_final.json	1ae97337b743b336a70d1c2a7a19ccc78de1bf8096779b782af02bb38323e9ed	1127	true	37	true	true
evidence/github_status_post_pr95/selected_actions_intermediate_25_patterns.json	f77f5576db60dde499d1e4a7a974c5bd506e676ae502f71e54c5c946d5c92966	948	true	31	true	true
evidence/github_status_post_pr95/workflows.json	25d65cd05f863b1602d18a46d2aab28079b6af9f3ea16321f535235c65e9d5e9	5138	true	1	true	true
evidence/remediation_2026-08-21/DIAGNOSTIC_BASELINE.md	91670425708f87ec2da6a9297a4fd03ae40e214bc95f1b6390f71d37ac9a5de9	3255	true	28	true	true
evidence/remediation_2026-08-21/FINAL_VERIFICATION_REPORT.md	8c25a17a2d21641e222fe8656a22e3a9d3a5c6ca50c2e3d16253d845422ff706	13092	true	130	true	true
evidence/remediation_2026-08-21/GITHUB_PR95_DIAGNOSTIC.md	f6bcd35eff46459007dc18b1462b8587b954f4db68115e44c95cc0e9acf1217d	3284	true	17	true	true
evidence/remediation_2026-08-21/IMPLEMENTATION_MANIFEST.md	610915e9bf3a7de0eda17e26a777ab901e3a9fd44a4bcd0ccdca8c0b16e2c2b9	4273	true	36	true	true
evidence/remediation_2026-08-21/INJECTION_CONTAINMENT.md	2d6198fceb2cd5fc934f91465ca8fe71c8cd7d057c248383a9f925923013b87e	1878	true	19	true	true
evidence/remediation_2026-08-21/SUPPLY_CHAIN_ASSESSMENT.md	432b9cf810ef3d2eec4f93a5842bd323eea116eb7a12a42ae31bdfe38d766ecd	4934	true	43	true	true
evidence/remediation_2026-08-21/automated_security_fixes_after.json	0ff62c42295fc2725047cf32340e12c912af1d99c7ea5ec8902519de6ae3a477	31	true	1	true	true
evidence/remediation_2026-08-21/dependabot_labels_after.jsonl	a5b61f84c17053dd3c15bbd12c6c26c457d46c7d63601aa1cf85d45698faa80c	414	false	-	-	-
evidence/remediation_2026-08-21/github-before/actions_permissions.json	0bffee97e4ad52676c0127aacb5b4b304a2675f5c524de641acf1326e0b0e857	69	true	1	true	true
evidence/remediation_2026-08-21/github-before/automated_security_fixes.json	8a0a15ba9d18fbed2294a579cbae9c005dd2fc71b83c56a28e7f55f984e8771f	32	true	1	true	true
evidence/remediation_2026-08-21/github-before/branch_protection.json	738014a2fa96c05e3e5a36a3a193f8c7e0aef587a636b6c78ce56ce5579fab32	1691	true	1	true	true
evidence/remediation_2026-08-21/github-before/labels.json	2f7a409de87e7129b099b03489d64e4ce43c75cb3dffe4fee55009749c6086a0	4587	true	1	true	true
evidence/remediation_2026-08-21/native_wheel.sha256	7e734f6c7ebee4e9f4477631c2152ad3c68771a6ed842ce98ab838e11817f298	134	false	-	-	-
evidence/remediation_2026-08-21/remediation_manifest.cbor	333ae218b9b9c18773380f4c5cdf772e79ca7437fede2e269cee509965abe71a	2087	false	-	-	-
evidence/remediation_2026-08-21/remediation_manifest.cid	596f5858f1a9d7bff7dd47220a9f4acae07f7d20c4190e7165be1bf4caf5081f	60	false	-	-	-
evidence/remediation_2026-08-21/remediation_manifest.json	062c209e5acff852d3438e88fdef1ba374cf3d798ec5879cf60e49586e2ac784	2321	true	1	true	true
evidence/remediation_2026-08-21/remediation_manifest.sha256	98455e3458df7843e2c27147b11d11ca2428b64931e0515736a3a5ef5d0bf378	65	false	-	-	-
evidence/remediation_2026-08-21/repository_after_dependabot.json	beef0e8a66cc89e05f04a0310edcc53d094b2431b650ccd06b91783a0728d01f	6861	true	1	true	true
evidence/remediation_2026-08-21/repository_after_secret_scanning.json	beef0e8a66cc89e05f04a0310edcc53d094b2431b650ccd06b91783a0728d01f	6861	true	1	true	true
examples/README.md	3d7f5e65dc41d3b5b609c22899cc232dc3bfb37ba181301627663918512fc432	2053	true	46	true	true
examples/__init__.py	444cb44bbd60ffa7e958adc3b8e055906897faa67ee2bd229a07bd7bcea39609	267	true	4	true	true
examples/demo.py	06eda2ae11e04e14445c84d363a55a142853b831a72a2a0978f4d4ff82a3f1f3	15894	true	421	true	true
init-repo.sh	a9ab33cda8626212d973ed621ac61023eb26a458c522c87d66dca8a295fa150a	5028	true	108	true	true
integrations/__init__.py	fe5699aade045b5ffd5dec0c0071bc9f26aed67b45d9642e272af6a28d1c9117	206	true	3	true	true
integrations/huggingface_plugin.py	4d263f77b12153677943b093da40aa4311fc4d17ef3e374f00ccd6f1c0a0fbc7	3042	true	98	true	true
integrations/vllm_plugin.py	926892db6b9bbfd4344aa97a2840a4ca0b231efa686a8f2bcb505bf47c0c392a	6194	true	170	true	true
mypy-ci.ini	af30fad549406d6866df056e0f7c825eda1404566ef4c673a50a1e928bde36c4	304	true	13	true	true
pyproject.toml	1f2a7ae4d056cbf235b00b7f58946c9d002b49bf2cc2d1ebf0aa4b9fa61d59cf	8824	true	216	true	true
pytest-core.ini	975a7fdb13be5eb2e919cf143bbb395c18f968f890ef33764544f84fe62079a0	241	true	5	true	true
pytest-proxy.ini	29637ff3742a91894f376a75cdfff03900bb1b512eff3cb59cb8769b2ef2d0b1	144	true	5	true	true
requirements.lock	467d41d303715c9ec3b945a22904bbc982df3da7f7604495517fe5b28f885556	86339	false	-	-	-
requirements.txt	a554443e7e1ccb2fe97d076f88162bed96521b28e7c854474d05ac320118b672	461	true	18	true	true
scripts/apply_license_headers.py	1d462021ae9958943c1a662534a4e0f7446aece6929e50080e1c9e7ef2c8e7f9	6610	true	199	true	true
scripts/audit_documentation_corpus.py	745953e0daae27dd7e67368c213998d2530c9fd95972f60719e27047e4e38140	9399	true	249	true	true
scripts/build_embedded.sh	a8e92767c097894d6c9b2fd8b1619d668ad20ec6941b7cd4299beb745d01f5a1	799	true	22	true	true
scripts/build_execution_manifest.py	9ca6c19f5273485c3107541040d7801285338766f5dc51d4aad10dc645651f08	6496	true	176	true	true
scripts/build_remediation_manifest.py	da03f6aec997330bc626b1060b4c781fa291244e7eeb542da5347321aaaf4f77	6664	true	189	true	true
scripts/build_rust.sh	7d1e24d5175ebc96b1056f0dfe5c89df063693fbaec18825e4235a3d91ebff1a	1039	true	26	true	true
scripts/collect_github_security_status.sh	57e933d3ddafbc0fd2d7bf9e0d8f56071faf74b41962a5ab6fa5462e02d0ecf3	4121	true	114	true	true
scripts/generate_license_key.py	4282f196bf12efbdd13b4905ab51a33c92fa998710dd50ab0ece56768e7c92f2	12291	true	339	true	true
scripts/generate_mmr_vectors.py	fb1d85c5f0ad84b40cd59633bf675b747f35ed9cc9c278368f972b35e8b72c76	1443	true	46	true	true
scripts/generate_sbom.sh	fb2370bdaf9d74d93cf0c637fd7de441d2e91bb1ba6e9277d2ad6e2b7a6a5719	2181	true	55	true	true
scripts/install_aegis.sh	2022f1fb5adf8bf2ba013790719f6bcb178f831dede8f55a7cf1bd89f7e22047	9981	true	220	true	true
scripts/integration_test_mock.py	d4c5a1336aab097119bdc059cd0e9d1ec0bcb5b7a5e2a66ec82ba551fddf4ded	19176	true	500	true	true
scripts/smoke_test.sh	bc33afcac7373d0c611c66545fa95581737511edda4413f506f8e321ba839046	1263	true	37	true	true
scripts/vendor_wheels.sh	65006cafaa599e73790b92e2f266d6f26c4a9fd3578a19e9063387d3b3ddc93a	4250	true	94	true	true
scripts/verify_formal_artifacts.sh	0ab34004cb89a73f0abcec873ee34776885235f11a8315df8bc6a1076e8200b3	1949	true	56	true	true
scripts/verify_github_action_pins.py	5faa89595711796801568997f4e0a0ece150d3c4ed8ebbba9fa6190c0e233aa2	1549	true	44	true	true
sdk/python/README.md	78ed633b252faeb4996ff39e2a73735258f2523990bdbc840a4e22dd30fab0d1	1957	true	25	true	true
sdk/python/pyproject.toml	4d158920fae44fd8b00d06f529f5bfe21fdaf157a4ed769550240d002b6fbdd4	1802	true	64	true	true
sdk/python/src/aegis_sdk/__init__.py	2061b6d1d5fe195e6d6c7f32b2aee43cd22e64f693f1d5c97b37d2e5c69f9387	571	true	21	true	true
sdk/python/src/aegis_sdk/_config.py	55bab43d5d1ff104697b814026c735af48777b02fedd10f919f7189f15e348d0	2022	true	56	true	true
sdk/python/src/aegis_sdk/anthropic.py	2110db37311b820939cb5aaf715358b50474d510f811caa2f5f4b03f793bdb39	4040	true	112	true	true
sdk/python/src/aegis_sdk/openai.py	f81fec7ef1ece28e75abfeeacbda140e922c745363846020191cdd24fe1baf10	3653	true	105	true	true
sdk/python/src/aegis_sdk/proof.py	314f0488a7f722ff3d51157f1d36d7da02692592167cf73f482c3966171784c6	7613	true	213	true	true
sdk/python/src/aegis_sdk/py.typed	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	false	-	-	-
sdk/python/tests/test_anthropic_client.py	f7e5c69da4ee86bdb89f93ff1d9c6a14104a4ab11245caecc8b56796fc22cdaa	2190	true	63	true	true
sdk/python/tests/test_openai_client.py	cd93db64d7ab5adccb5dc3e83bf31ca0974bbaf2afc6f08550f18ed28bc6283a	4012	true	112	true	true
sdk/python/tests/test_proof.py	8a56952c12c3c4b852889ecb68929bfa3199f8164c1e031d8248497489b0538d	2466	true	72	true	true
sdk/shared/mmr-inclusion-v1.json	1a7438a2dfef765dd4e5ac60c99cdce3fc254b52e62a98b2c405fab9f115840e	70180	true	1	true	true
sdk/typescript/README.md	6c5032a807d8b1b3e7249c1bfc82e5c65fd531e845a851f00574e4bf18e766b9	2245	true	38	true	true
sdk/typescript/package-lock.json	05b7835433ea4bf5db8761110e6a2bfbae9984bfdd59f350cef9410d1afcc908	59775	true	1859	true	true
sdk/typescript/package.json	c1b19cb09af3f14fa4606adfff601e7db32de69e57f333a63980f1a4f75a9f60	2207	true	95	true	true
sdk/typescript/src/anthropic.ts	9605a0a67f0c5c2a5473421486dfb9da062d1389eb3a8488b2ef5522ac8b9929	1877	false	-	-	-
sdk/typescript/src/errors.ts	20690132bafd6dda00dcad83ebfbe18ca9b05b8a8dde369d866f2325ee9eb1ee	200	false	-	-	-
sdk/typescript/src/gateway.ts	a1d82d9c3e97988d8439d2613948088de54a58f84f0f0e7b6443abe6b9c11f65	2683	false	-	-	-
sdk/typescript/src/index.ts	4fa7bf4b8adecebc8f481c5068a1cd04f633ffd4b949c5da9f75a7cf0c2d07e8	675	false	-	-	-
sdk/typescript/src/openai.ts	b660b0c573b27787e2fbdc522a2ae458c5177ee4da25043677874fcd806850a6	1836	false	-	-	-
sdk/typescript/src/proof.ts	23d2f39912ec157fa54e9dc19ba03fd76076a3e4abac487ba624bc14d7f82765	8222	false	-	-	-
sdk/typescript/src/providers.ts	a267a8ec019b5f7bd42de426f7e9b5707ccce4fa5e61bfa301df6ef3d3855024	1463	false	-	-	-
sdk/typescript/src/types.ts	f6b89a432e162784409f5253f1e2fb0910820ce4e53021b1409293d32eb6018c	760	false	-	-	-
sdk/typescript/src/verifier.ts	f80c9fc4b85e1930704198baa9b5fd669d8df4cca41bbbeb2739bf5e7519b7fd	2300	false	-	-	-
sdk/typescript/tests/dropin.test.ts	4c351475e7c55bd30cf0de1d6d0aa951f4a2013658beb595d32998bb542903fd	3486	false	-	-	-
sdk/typescript/tests/gateway.test.ts	de5ac7a58280937f80ab6534c8f8e3b8e409217fc695ca6ef28a41218d9dce09	1625	false	-	-	-
sdk/typescript/tests/proof.test.ts	15c4fc3447a88bb8e0cdbab4821a78f34ac5b5c1f49feae84fcd4c02e50c719e	2933	false	-	-	-
sdk/typescript/tests/providers.test.ts	1c3ee0369901dad183d594e4e2a8ef0738c083d3b3af03660c3b243ddc0117e1	1892	false	-	-	-
sdk/typescript/tsconfig.build.json	f07cc68fa47bb23065f2193e1a2b218b78e555d62c6623f1303f50882fdb983a	253	true	13	true	true
sdk/typescript/tsconfig.json	f95979433d3687d2cbc9c2b9b01b6c7b93c4f1f3af2d9283e4e18f1ab3bd1e1b	612	true	21	true	true
specs/AegisVerification.lean	8537ac624b4c8a635ae740262b5aa8d78fa343b6a1a0f4b1924e762bedd26a5f	1933	true	58	true	true
specs/aegis_invariants.cfg	43d61e42805fed9862ab073920463e7f35e846fe903a93da7208fdc382cc0def	144	true	9	true	true
specs/aegis_invariants.smt2	585147f3bda018a6cc3dab4b48c3304bc42b2a8c25a54cef164e4e0a2952432f	1650	true	48	true	true
specs/aegis_invariants.tla	aadd5e2c542a748de8611b7433857282eaac8e91c978c224b4dea9bfec5bced8	2057	true	65	true	true
specs/aegis_ledger_immutability.cfg	3a5b2d944e813cbf16f9885445ea20a5d853d691751684d3d913db12ec47017b	163	true	10	true	true
specs/aegis_ledger_immutability.tla	cfa76b1beecb2b96d3a20d4d3d061582df0a222621fafc041d44584d9016dcb7	1301	true	47	true	true
specs/aegis_session_manager.cfg	425cb429ba890dae41e6862606f1bc2c77e682dda8126a77d7fd92f66eb2a871	211	true	12	true	true
specs/aegis_session_manager.tla	b4c8ab225ef988e707585d0a191c9d934ab8b95f2f7fb16df066fe7967b2cb9c	2536	true	79	true	true
specs/aegis_stream_buffer.smt2	05d7e515f25ee49979660014ee844f2ce20864de89e208d3fc7062763de5e802	905	true	20	true	true
tests/conftest.py	4860af40a62e349a67362bf4fcdeedcde5535237587d4da8d5c5286a8f40a0ea	3396	true	77	true	true
tests/data/waf_corpus_v1.json	2ce66d805adf1e0bad7f8177bc16bcb6fc79396a181a2af00ff206d389a64c69	3456	true	29	true	true
tests/final_audit_suite.py	b6da5ecc40b6b43b33127c6765646b474f28fb188a1ad10bd8e947f67694df98	2732	true	93	true	true
tests/test_abac.py	d2b035339bdc7e033b9de4780c90b18661364bec4a63c3fe1bf1c35d2340e133	15638	true	395	true	true
tests/test_adversarial_suffix_detector.py	49487849f527e33b30218e064b3a3eda4272fb3f5cf6a92db77b52f3e7929ae9	16222	true	415	true	true
tests/test_ae_keyword_detector.py	e871c2e009fc22da66328e131c356f9a443ec37ce52141d27722c7e5fd2270c4	18949	true	489	true	true
tests/test_airgap_docker.py	6ef4e19a95ca3a0c87eb270497e52e753ce98ea08f1a3aaa4dc4070261f76905	12546	true	284	true	true
tests/test_analyzer_deep.py	4dba62f278d7c76e6aa7c5b7631b2bcbc7494a6e4f5f2773ee20e333bc242aa3	13868	true	375	true	true
tests/test_api_key_scopes.py	63963275b750dd87a49e74a0eba5ee324ceba366f17392cc1126ccc705ae1b21	12106	true	283	true	true
tests/test_apikey_new.py	82fd183a5bf7495983155d48c05910f6ac4454e3652b87b46ac9353f56ddba1a	3932	true	112	true	true
tests/test_app_coverage.py	4b38bb715844628258d75cbfd36c7a0b351c4e27198dd70dcdff4f3b5f3b5e25	14356	true	409	true	true
tests/test_app_coverage_extended.py	157be92487beaf83de2fa0f946115b0b213ced92716053a23f8291198ad2d978	50645	true	1293	true	true
tests/test_app_unit.py	a5db832e226ea8960ad1d67eec90a9ce83575907d79dac50e613390d8ea7b927	10118	true	330	true	true
tests/test_archival_bundle.py	ca63a352d47bd1d7e7de2f9ab9cc9cc43928e6ffa5a8beb540fba0e775782918	22268	true	584	true	true
tests/test_artifact_signing.py	1b8945585c3f33d6eba085f30d389cabacc0b6355a663afea84b28fac381af93	5115	true	129	true	true
tests/test_atlas_tactic_mapper.py	05bcb214e2e74601d68c964de284b17126ac7a067e851abe268f6ab22e5b6dc2	13642	true	370	true	true
tests/test_attestation_capabilities.py	46cc5b49a3a2694a1bacd4c7e7211d408fd5a743b825dcb423cf0dd420bb2a96	5436	true	132	true	true
tests/test_audit_api_new.py	b4d7731f4442bf1fce4b13c77f83d4cf9760861a88a8fab2089a028fcbc53d30	8370	true	252	true	true
tests/test_audit_node_encryptor.py	c9334aff8418191475c751590af4bf1d09c508f5b0b975e5a794315402c036a7	11292	true	285	true	true
tests/test_blockchain_anchor.py	f30b8c25bb957bc5f59a719622a9cc6596648a1d3bb3cc6809a8073ed8a8f01e	7187	true	176	true	true
tests/test_boot_attestation.py	0b5ea3e3206d5239d1194222a3539fe5286094dc5797805633271a0fe562b9b1	8707	true	213	true	true
tests/test_build_reproducibility.py	5ca1a8626750c448337f142ed793f6b821d90251276d2b69744671bd21142969	8557	true	222	true	true
tests/test_cac_piv.py	3a9170e7fb4a6641949637e1f0a0dd9cf2efb6961ca7c4f86d64cf55c5bf9143	12083	true	352	true	true
tests/test_cds_guard.py	e15c8770bc0de9d60c493dcbdc3881f812a5c2dee39e4ca6bea4c82d4302313c	13141	true	360	true	true
tests/test_cfi_manager.py	38fb91716c0e093b991bdca84b8e551558cb732be2f6e02e5a0b396a5bee06a5	6445	true	186	true	true
tests/test_cgroups_quota.py	ccd6e50a2c95495cb104a10cf1fa9adfbd00579c7833052ee65484dcd26f7598	28513	true	674	true	true
tests/test_chaos.py	8a0ebc298b1bfc28071ece375384fb88ca98d34ce4904746a34f918acc98f45d	16279	true	398	true	true
tests/test_circuit_breaker.py	59f02832c1d140953efb78d572f3ba2d9dd9dd81f1d5618d7f023753c3a2345f	12159	true	354	true	true
tests/test_circuit_breaker_new.py	30cb713b7ca193c8f2588f1373f79457fc8276e071f023f09a5afdd80a851e72	4276	true	126	true	true
tests/test_classified_marker_detector.py	66ab9d79f4cb0ad582d272c453857c394efb51a0d4fdabcef3c1bb4648fc11c6	22094	true	566	true	true
tests/test_clinical_claim_detector.py	3397b663dfeeeb314c28daf54b1f45295c3f701f6db3802225ff743042595464	14969	true	372	true	true
tests/test_clock_integrity.py	780abe3f85c49777c51a43a663d73c4feaacfd36dffe20876795a2335cff7e9b	13933	true	329	true	true
tests/test_cnsa_negotiation.py	b10fc9dd9d5e67df458b39f9aed0f00d054dc3188805700b10992bb4e5364e3b	14188	true	345	true	true
tests/test_codeql_config.py	f63060432eab013f1dd29b8c125c84acd3715a50d55e073ddf5cf33073af0021	6773	true	185	true	true
tests/test_compliance_additional.py	24bc6130dd702e481c1e849f3927d0e6b483bd2b0a6a312acea78a039a689044	5081	true	134	true	true
tests/test_compliance_exporter_new.py	0d4d5f98d27b2a1936cf83aefa57aa01ba8427c07990fb5e2539a328494d5afa	11073	true	285	true	true
tests/test_conversation_graph.py	b817be3bc6f0a8380bbb0a8bce35cae919290c57cef3045ff22e391cbde82570	12268	true	269	true	true
tests/test_core.py	e188722b684cb0e8706254426e018fdbea6569860804e321fe9be4043255551e	20987	true	515	true	true
tests/test_core_init_new.py	b7fff0eb16726159f3efb01c76e2499716e20eefc69b1f54b013224b8cba056a	2743	true	77	true	true
tests/test_coverage_final.py	e77063f65b2f8803d5f880500943504a570d10b7d71dc51ef2b7df3d11826549	10983	true	315	true	true
tests/test_cpu_affinity.py	07aa5797060856772c705cbc42cb61bd171e642068f8f46740723bdf5038a311	8418	true	219	true	true
tests/test_crdt_ordering.py	d283422f86ea887d1afb6e84deb98ec806c5a3f87c9825a0ad1c389a549b9e5a	12006	true	393	true	true
tests/test_cross_session_correlator.py	923a00a487fd17541312bebdccd1c3e958ad202efcf1bee5986815c445aebc3b	21535	true	512	true	true
tests/test_crypto_audit_branch.py	2fce605abadb63fe9d29ffb9d8eda2726aee3c171162aaba728d783c1f2dcfe5	13752	true	351	true	true
tests/test_custody_transfer.py	732d730e5fb095a81973cbf580927712137f520119de5ede668bade9dbbba6c2	15870	true	437	true	true
tests/test_decode_pipeline.py	c0a067fc802d1c82977aeecfdcbba6745330bcf5a67114b58b55dcc65962a0df	16556	true	427	true	true
tests/test_dependencies_new.py	1f66efcecd58fa306543222791c0802f455288172bbe32784718825793476cbc	6707	true	182	true	true
tests/test_dependency_audit.py	ec3bb16e5dc872c0b6e9d804be5b8015d669905ab6c5ee684ac6ed44f6ba9afc	11013	true	299	true	true
tests/test_determinism.py	597407c0e6ba89ac6da33c085dd19a65ab17f2eb5654f68b81bdc045c4360d08	10730	true	247	true	true
tests/test_dfir_export.py	d28ab6fa2b8baa6819b3fe071206cf0061f71183dd38f9c257c4a91a65b48319	11837	true	343	true	true
tests/test_dmz_middleware.py	f67d07ff046779e1363c161e9ce237ce6fa8451622c67f476c84db1bcaa8311d	11094	true	295	true	true
tests/test_dosage_hallucination.py	75d682ff8a77e816310d2f03de359587fc2a825dd731d06c6d026bfab5af7ef2	14923	true	379	true	true
tests/test_dp_analytics.py	8dab3509873d6b700a8adc9d6a0cf0350b26e5267777eeb2bfcfbc7888f1fc90	8025	true	198	true	true
tests/test_dynamodb_provider_new.py	596117072d5d75fa43856efd4c9edc591fe568516e91c77c2b741c7f609e6d1a	17975	true	543	true	true
tests/test_egress_guard.py	47554eda8d165d52aa20be5d79af1ffbf8cf7802a51ad8d2b2bc9f22293065e3	10474	true	249	true	true
tests/test_enterprise_auth.py	2fbc7e3f4b4cd760fa00f24608f977a1f1593d7c8568702c3e527efdfe10dde2	963	true	25	true	true
tests/test_enterprise_config_new.py	71cbeea58743897c14c216df4005854592812771c07d906a59de324a3eebc44c	7031	true	232	true	true
tests/test_enterprise_durable_evidence.py	6340bab19f96b44d5f2a734f397cefd5dffc613bedeb17d8b1ba127a7111499a	5009	true	121	true	true
tests/test_export_audit_log.py	ed2251589d930b5caa6ba406a6ac5c9ff3e35969d4fafb4d1a00980258b5fff5	15031	true	421	true	true
tests/test_forensic.py	39d86617ca1e183aeb1615976e465c2977c40ae563cc13c0958bdb87ebcc860c	4797	true	139	true	true
tests/test_forensic_builders.py	6d488a6ad0cdc5fc187476d27ef28305a90573182269fda0dd58b3e039ce4868	7373	true	249	true	true
tests/test_forensic_bundle.py	8fb48678931222a14823e1753400072988b2ae674a6fc42235b9eb7dc012fb6d	2931	true	82	true	true
tests/test_forensic_pdf_report.py	2c174f63093deaf2b351f9475384adc1573171f5386759f31dbbea59c4e642c6	16782	true	455	true	true
tests/test_forensic_sealing.py	7f2267deff96a4917f884475e63b5dc0d3b8b05154e87b5177ac960d02d80288	4856	true	146	true	true
tests/test_forwarder_deep.py	8c8ded57712454916aed87c4cfae0594582dbd3d3ec5e6a7cbebfe666df4b979	10264	true	301	true	true
tests/test_forwarder_extra.py	35f177c9160cefd17852b0b01dda367bdecd4f2bb9eb4468f7d0d489fa98419c	10350	true	304	true	true
tests/test_forwarder_new.py	c673d53e87a0faaae2778fb945e44a533730402a90003720abe2864df62cebdc	16020	true	519	true	true
tests/test_fuzzing_harness.py	a67d79e069a2dc04175614e1021bc0b4b2ff04de36f9ea2ca96b84da18270561	6527	true	179	true	true
tests/test_gossip_wal_sync.py	459210dd51890eed744f43bda0e7b805aff2a6de9fc8123364bc2fbc7f3e90b3	18205	true	490	true	true
tests/test_gxp_qualification.py	7d2ff932f39062ce17c08974900e77a2921c3f8edaba954cb84d83230c7eaead	25746	true	721	true	true
tests/test_hardware_modules.py	42a9eb9bc4cfc7436ba357b1aa344b416bafb19597999169081879da0c7fa379	11553	true	310	true	true
tests/test_hardware_token.py	ceca6bf2c06fc3d1f500417eb9e7813eafc33eb61bd900d52f2c9476c6401d1d	18591	true	437	true	true
tests/test_health.py	6704d9fd1470a4085755a7a4c08096e557b995f4387595776633ff4b7401404a	1341	true	44	true	true
tests/test_hl7_fhir_phi_detector.py	aea5627609d9cfa305166301e7d1aa37cc4b9b8b6b2d113212b7c2cd547d38ad	19798	true	512	true	true
tests/test_homoglyph_normalizer.py	6f17c84279c329d518a668e71665b1e2f12e359335b516dba7a392d268c015ca	11292	true	323	true	true
tests/test_hsm.py	a2feddfba6c0420306829214cd9a86156f8dc776f6a57b83ce520fd6bd442c06	20418	true	524	true	true
tests/test_icd_snomed_detector.py	cda16a7cefc987387f87a0935b1574aac05c5cf83991132b7c38eee0d1efb76b	26314	true	668	true	true
tests/test_identity_mtls.py	7283ed000090dc48de38268d79115157215660ca8a84ea6b7f19962e44a12cb9	2743	true	71	true	true
tests/test_integration_proxy.py	b434c366c293bc15dea707531eba9b38a2fb665f893a9cb5dbb1e1666039385c	4013	true	117	true	true
tests/test_intermittent_connectivity.py	bd064a7f857404f03a370014858699f27cb610a65cb665faea05fe96d6bef169	17628	true	443	true	true
tests/test_ioc_correlator.py	3a31f7bc39509b2b315ca59b56c71fc3ba657e02ea9e8289a487278760ffaa3c	17791	true	481	true	true
tests/test_iq_oq.py	a8eb5368ab85692497aa94d488cccb73a6ae63027c8d6e9cf5b8cfa9d605a2a7	8786	true	263	true	true
